date,employee_id,name,role,shift_start,shift_end,hours,hourly_rate_sar
2026-07-23,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-23,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-23,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-07-23,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-23,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-24,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-24,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-24,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-24,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-24,EMP-06,Sara Al-Zahrani,cashier,15:00,17:00,2,20
2026-07-24,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-25,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-25,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-25,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-07-26,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-26,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-26,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-26,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-26,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-26,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
